Region,Date,avg_nominal_gross_wages
Republic of Khakassia,2024-12-01,NA
Altai Krai,2013-01-01,16266
Altai Krai,2013-02-01,15821
Altai Krai,2013-03-01,17029.099999999999
Altai Krai,2013-04-01,17180.7
Altai Krai,2013-05-01,17588
Altai Krai,2013-06-01,18866.3
Altai Krai,2013-07-01,18068
Altai Krai,2013-08-01,17672
Altai Krai,2013-09-01,18053.099999999999
Altai Krai,2013-10-01,18573.5
Altai Krai,2013-11-01,18664.2
Altai Krai,2013-12-01,23621.3
Altai Krai,2014-01-01,17809.400000000001
Altai Krai,2014-02-01,17319.099999999999
Altai Krai,2014-03-01,18596.900000000001
Altai Krai,2014-04-01,18732.400000000001
Altai Krai,2014-05-01,19356.400000000001
Altai Krai,2014-06-01,20592.7
Altai Krai,2014-07-01,19514.5
Altai Krai,2014-08-01,18621.099999999999
Altai Krai,2014-09-01,19450.599999999999
Altai Krai,2014-10-01,19531.5
Altai Krai,2014-11-01,19678.7
Altai Krai,2014-12-01,24279.9
Altai Krai,2015-01-01,18408.400000000001
Altai Krai,2015-02-01,18184
Altai Krai,2015-03-01,19307.400000000001
Altai Krai,2015-04-01,19375
Altai Krai,2015-05-01,19993.2
Altai Krai,2015-06-01,20780.599999999999
Altai Krai,2015-07-01,20238.8
Altai Krai,2015-08-01,19183.599999999999
Altai Krai,2015-09-01,19582.400000000001
Altai Krai,2015-10-01,19875.3
Altai Krai,2015-11-01,19669
Altai Krai,2015-12-01,24919.4
Altai Krai,2016-01-01,19209.2
Altai Krai,2016-02-01,19241.099999999999
Altai Krai,2016-03-01,20048.2
Altai Krai,2016-04-01,20187.7
Altai Krai,2016-05-01,20802.2
Altai Krai,2016-06-01,22318.2
Altai Krai,2016-07-01,20918
Altai Krai,2016-08-01,20069.3
Altai Krai,2016-09-01,20872.8
Altai Krai,2016-10-01,20777.900000000001
Altai Krai,2016-11-01,20820.5
Altai Krai,2016-12-01,27208.2
Altai Krai,2017-01-01,20301.774383731041
Altai Krai,2017-02-01,20091.40821910468
Altai Krai,2017-03-01,21816.826002940721
Altai Krai,2017-04-01,21953.092789635459
Altai Krai,2017-05-01,22503.840954751162
Altai Krai,2017-06-01,23720.106063168671
Altai Krai,2017-07-01,22388.757721791426
Altai Krai,2017-08-01,22047.563455992291
Altai Krai,2017-09-01,22946.206767798602
Altai Krai,2017-10-01,22608.638491538342
Altai Krai,2017-11-01,22955.082151754974
Altai Krai,2017-12-01,29468.626706871673
Altai Krai,2018-01-01,22546.139037182878
Altai Krai,2018-02-01,23070.787917406535
Altai Krai,2018-03-01,24156.279901249993
Altai Krai,2018-04-01,24329.76613115381
Altai Krai,2018-05-01,25135.971500499913
Altai Krai,2018-06-01,26860.446656948316
Altai Krai,2018-07-01,25773.927868596547
Altai Krai,2018-08-01,25091.390186329925
Altai Krai,2018-09-01,25656.713018300026
Altai Krai,2018-10-01,25620.805286008832
Altai Krai,2018-11-01,25959.759054079568
Altai Krai,2018-12-01,32186.916488602325
Altai Krai,2019-01-01,23941.3
Altai Krai,2019-02-01,24612.6
Altai Krai,2019-03-01,26149.8
Altai Krai,2019-04-01,27027.4
Altai Krai,2019-05-01,27822.400000000001
Altai Krai,2019-06-01,29052.5
Altai Krai,2019-07-01,27612
Altai Krai,2019-08-01,27076.7
Altai Krai,2019-09-01,27708.400000000001
Altai Krai,2019-10-01,28265.5
Altai Krai,2019-11-01,27885.599999999999
Altai Krai,2019-12-01,37152
Altai Krai,2020-01-01,26916.7
Altai Krai,2020-02-01,27038.5
Altai Krai,2020-03-01,28849
Altai Krai,2020-04-01,28512.6
Altai Krai,2020-05-01,29936
Altai Krai,2020-06-01,30931.599999999999
Altai Krai,2020-07-01,29299.7
Altai Krai,2020-08-01,27924.1
Altai Krai,2020-09-01,28733.599999999999
Altai Krai,2020-10-01,30207.9
Altai Krai,2020-11-01,29647.8
Altai Krai,2020-12-01,38723.800000000003
Altai Krai,2021-01-01,28821.4
Altai Krai,2021-02-01,28951.8
Altai Krai,2021-03-01,30649.3
Altai Krai,2021-04-01,32050.7
Altai Krai,2021-05-01,32298.6
Altai Krai,2021-06-01,34635.4
Altai Krai,2021-07-01,32376.9
Altai Krai,2021-08-01,30910.1
Altai Krai,2021-09-01,32415.4
Altai Krai,2021-10-01,32921.4
Altai Krai,2021-11-01,33387.699999999997
Altai Krai,2021-12-01,43330.1
Altai Krai,2022-01-01,31788.9
Altai Krai,2022-02-01,32006.6
Altai Krai,2022-03-01,35571.300000000003
Altai Krai,2022-04-01,34841.800000000003
Altai Krai,2022-05-01,36611.5
Altai Krai,2022-06-01,39930.400000000001
Altai Krai,2022-07-01,36244.300000000003
Altai Krai,2022-08-01,37281.5
Altai Krai,2022-09-01,38979.4
Altai Krai,2022-10-01,40319
Altai Krai,2022-11-01,40257.199999999997
Altai Krai,2022-12-01,53083.7
Altai Krai,2023-01-01,40048.300000000003
Altai Krai,2023-02-01,39953.1
Altai Krai,2023-03-01,43389
Altai Krai,2023-04-01,42920.2
Altai Krai,2023-05-01,44398.6
Altai Krai,2023-06-01,47927.5
Altai Krai,2023-07-01,42442.6
Altai Krai,2023-08-01,43200.6
Altai Krai,2023-09-01,44647.9
Altai Krai,2023-10-01,46959.4
Altai Krai,2023-11-01,46915
Altai Krai,2023-12-01,60578.2
Altai Krai,2024-01-01,46469.9
Altai Krai,2024-02-01,47731.3
Altai Krai,2024-03-01,50629.9
Altai Krai,2024-04-01,51195.9
Altai Krai,2024-05-01,54196.800000000003
Altai Krai,2024-06-01,56810.1
Altai Krai,2024-07-01,53105.9
Altai Krai,2024-08-01,51508.7
Altai Krai,2024-09-01,53959.6
Altai Krai,2024-10-01,55569.2
Altai Krai,2024-11-01,55542
Altai Krai,2024-12-01,NA
Zabaykalsky Krai,2013-01-01,24294.7
Zabaykalsky Krai,2013-02-01,23847.200000000001
Zabaykalsky Krai,2013-03-01,25361.1
Zabaykalsky Krai,2013-04-01,25357.7
Zabaykalsky Krai,2013-05-01,26841.1
Zabaykalsky Krai,2013-06-01,28717.5
Zabaykalsky Krai,2013-07-01,26281.7
Zabaykalsky Krai,2013-08-01,24884.6
Zabaykalsky Krai,2013-09-01,26234.1
Zabaykalsky Krai,2013-10-01,27270.6
Zabaykalsky Krai,2013-11-01,27950.400000000001
Zabaykalsky Krai,2013-12-01,38160.199999999997
Zabaykalsky Krai,2014-01-01,27178.9
Zabaykalsky Krai,2014-02-01,25920.400000000001
Zabaykalsky Krai,2014-03-01,27352.6
Zabaykalsky Krai,2014-04-01,28060.7
Zabaykalsky Krai,2014-05-01,29546.6
Zabaykalsky Krai,2014-06-01,31652
Zabaykalsky Krai,2014-07-01,28893.8
Zabaykalsky Krai,2014-08-01,26157.4
Zabaykalsky Krai,2014-09-01,28150.7
Zabaykalsky Krai,2014-10-01,29556.7
Zabaykalsky Krai,2014-11-01,29276.1
Zabaykalsky Krai,2014-12-01,38089.4
Zabaykalsky Krai,2015-01-01,28397.3
Zabaykalsky Krai,2015-02-01,27790.1
Zabaykalsky Krai,2015-03-01,28874.5
Zabaykalsky Krai,2015-04-01,31087.7
Zabaykalsky Krai,2015-05-01,32157.4
Zabaykalsky Krai,2015-06-01,33990.400000000001
Zabaykalsky Krai,2015-07-01,30284.799999999999
Zabaykalsky Krai,2015-08-01,27593.5
Zabaykalsky Krai,2015-09-01,30402.9
Zabaykalsky Krai,2015-10-01,30348
Zabaykalsky Krai,2015-11-01,30421.200000000001
Zabaykalsky Krai,2015-12-01,39021.699999999997
Zabaykalsky Krai,2016-01-01,29763.5
Zabaykalsky Krai,2016-02-01,29692.7
Zabaykalsky Krai,2016-03-01,30515.5
Zabaykalsky Krai,2016-04-01,31116
Zabaykalsky Krai,2016-05-01,32316.400000000001
Zabaykalsky Krai,2016-06-01,36054.400000000001
Zabaykalsky Krai,2016-07-01,31149.8
Zabaykalsky Krai,2016-08-01,29610.799999999999
Zabaykalsky Krai,2016-09-01,32918.9
Zabaykalsky Krai,2016-10-01,32201.3
Zabaykalsky Krai,2016-11-01,32709.9
Zabaykalsky Krai,2016-12-01,45031
Zabaykalsky Krai,2017-01-01,31219.676961773566
Zabaykalsky Krai,2017-02-01,31085.229098646319
Zabaykalsky Krai,2017-03-01,32972.734631980718
Zabaykalsky Krai,2017-04-01,33236.616197555733
Zabaykalsky Krai,2017-05-01,34904.879933233475
Zabaykalsky Krai,2017-06-01,37926.087972684283
Zabaykalsky Krai,2017-07-01,33056.074285276198
Zabaykalsky Krai,2017-08-01,32075.385772884129
Zabaykalsky Krai,2017-09-01,36085.383336159102
Zabaykalsky Krai,2017-10-01,34596.206423673764
Zabaykalsky Krai,2017-11-01,36153.176455264787
Zabaykalsky Krai,2017-12-01,45358.585410062202
Zabaykalsky Krai,2018-01-01,35272.23863008654
Zabaykalsky Krai,2018-02-01,36132.956598199467
Zabaykalsky Krai,2018-03-01,37038.644606783564
Zabaykalsky Krai,2018-04-01,37860.708903578161
Zabaykalsky Krai,2018-05-01,39617.51104519557
Zabaykalsky Krai,2018-06-01,42567.166007358544
Zabaykalsky Krai,2018-07-01,37871.688050008088
Zabaykalsky Krai,2018-08-01,35680.97010672115
Zabaykalsky Krai,2018-09-01,39948.840561777797
Zabaykalsky Krai,2018-10-01,38934.904774546965
Zabaykalsky Krai,2018-11-01,40727.755714256113
Zabaykalsky Krai,2018-12-01,55263.955907485491
Zabaykalsky Krai,2019-01-01,38652.300000000003
Zabaykalsky Krai,2019-02-01,39018.400000000001
Zabaykalsky Krai,2019-03-01,40579
Zabaykalsky Krai,2019-04-01,41467.599999999999
Zabaykalsky Krai,2019-05-01,43640.800000000003
Zabaykalsky Krai,2019-06-01,46892.9
Zabaykalsky Krai,2019-07-01,41402
Zabaykalsky Krai,2019-08-01,39088.300000000003
Zabaykalsky Krai,2019-09-01,43425.4
Zabaykalsky Krai,2019-10-01,43974.9
Zabaykalsky Krai,2019-11-01,44398.7
Zabaykalsky Krai,2019-12-01,59902.9
Zabaykalsky Krai,2020-01-01,43029
Zabaykalsky Krai,2020-02-01,41528.300000000003
Zabaykalsky Krai,2020-03-01,43830.1
Zabaykalsky Krai,2020-04-01,44612.800000000003
Zabaykalsky Krai,2020-05-01,48936.6
Zabaykalsky Krai,2020-06-01,48865.2
Zabaykalsky Krai,2020-07-01,44608.1
Zabaykalsky Krai,2020-08-01,42611.6
Zabaykalsky Krai,2020-09-01,46497.8
Zabaykalsky Krai,2020-10-01,45512.9
Zabaykalsky Krai,2020-11-01,45703
Zabaykalsky Krai,2020-12-01,68312.7
Zabaykalsky Krai,2021-01-01,45328.3
Zabaykalsky Krai,2021-02-01,44460.6
Zabaykalsky Krai,2021-03-01,47232.800000000003
Zabaykalsky Krai,2021-04-01,47554.3
Zabaykalsky Krai,2021-05-01,49675.7
Zabaykalsky Krai,2021-06-01,53630.7
Zabaykalsky Krai,2021-07-01,47200
Zabaykalsky Krai,2021-08-01,44837.3
Zabaykalsky Krai,2021-09-01,49748
Zabaykalsky Krai,2021-10-01,49634.6
Zabaykalsky Krai,2021-11-01,50801.4
Zabaykalsky Krai,2021-12-01,72207
Zabaykalsky Krai,2022-01-01,48883.4
Zabaykalsky Krai,2022-02-01,49387.8
Zabaykalsky Krai,2022-03-01,56350.9
Zabaykalsky Krai,2022-04-01,57545.599999999999
Zabaykalsky Krai,2022-05-01,58837.599999999999
Zabaykalsky Krai,2022-06-01,63866.1
Zabaykalsky Krai,2022-07-01,57036.4
Zabaykalsky Krai,2022-08-01,54462.3
Zabaykalsky Krai,2022-09-01,57413.1
Zabaykalsky Krai,2022-10-01,59796
Zabaykalsky Krai,2022-11-01,62797.4
Zabaykalsky Krai,2022-12-01,84425.5
Zabaykalsky Krai,2023-01-01,60491.5
Zabaykalsky Krai,2023-02-01,58983.5
Zabaykalsky Krai,2023-03-01,62967.6
Zabaykalsky Krai,2023-04-01,66295.100000000006
Zabaykalsky Krai,2023-05-01,66857.399999999994
Zabaykalsky Krai,2023-06-01,71425.899999999994
Zabaykalsky Krai,2023-07-01,65167.7
Zabaykalsky Krai,2023-08-01,62135.1
Zabaykalsky Krai,2023-09-01,66158.2
Zabaykalsky Krai,2023-10-01,69732.899999999994
Zabaykalsky Krai,2023-11-01,72580.2
Zabaykalsky Krai,2023-12-01,103026.2
Zabaykalsky Krai,2024-01-01,72879.5
Zabaykalsky Krai,2024-02-01,71526.2
Zabaykalsky Krai,2024-03-01,76569.5
Zabaykalsky Krai,2024-04-01,79340
Zabaykalsky Krai,2024-05-01,83387.399999999994
Zabaykalsky Krai,2024-06-01,89072
Zabaykalsky Krai,2024-07-01,80592.399999999994
Zabaykalsky Krai,2024-08-01,76268.899999999994
Zabaykalsky Krai,2024-09-01,81793.100000000006
Zabaykalsky Krai,2024-10-01,85641.8
Zabaykalsky Krai,2024-11-01,88371.7
Zabaykalsky Krai,2024-12-01,NA
Krasnoyarsk Krai,2013-01-01,28687.8
Krasnoyarsk Krai,2013-02-01,27890.400000000001
Krasnoyarsk Krai,2013-03-01,29861.8
Krasnoyarsk Krai,2013-04-01,31408.400000000001
Krasnoyarsk Krai,2013-05-01,31446.6
Krasnoyarsk Krai,2013-06-01,32032.6
Krasnoyarsk Krai,2013-07-01,31895.7
Krasnoyarsk Krai,2013-08-01,30808
Krasnoyarsk Krai,2013-09-01,30939.3
Krasnoyarsk Krai,2013-10-01,31720
Krasnoyarsk Krai,2013-11-01,32325.7
Krasnoyarsk Krai,2013-12-01,41088.300000000003
Krasnoyarsk Krai,2014-01-01,31529
Krasnoyarsk Krai,2014-02-01,30814.5
Krasnoyarsk Krai,2014-03-01,33191.9
Krasnoyarsk Krai,2014-04-01,34031.699999999997
Krasnoyarsk Krai,2014-05-01,35962.199999999997
Krasnoyarsk Krai,2014-06-01,35341.4
Krasnoyarsk Krai,2014-07-01,33728.9
Krasnoyarsk Krai,2014-08-01,31294.5
Krasnoyarsk Krai,2014-09-01,32715.8
Krasnoyarsk Krai,2014-10-01,33444.699999999997
Krasnoyarsk Krai,2014-11-01,33809
Krasnoyarsk Krai,2014-12-01,43008.4
Krasnoyarsk Krai,2015-01-01,33153
Krasnoyarsk Krai,2015-02-01,32409.3
Krasnoyarsk Krai,2015-03-01,33863.9
Krasnoyarsk Krai,2015-04-01,36817.699999999997
Krasnoyarsk Krai,2015-05-01,37236
Krasnoyarsk Krai,2015-06-01,37096.6
Krasnoyarsk Krai,2015-07-01,35043.5
Krasnoyarsk Krai,2015-08-01,33148.400000000001
Krasnoyarsk Krai,2015-09-01,34617
Krasnoyarsk Krai,2015-10-01,35207.800000000003
Krasnoyarsk Krai,2015-11-01,35534.800000000003
Krasnoyarsk Krai,2015-12-01,44711.1
Krasnoyarsk Krai,2016-01-01,35423.9
Krasnoyarsk Krai,2016-02-01,34665.5
Krasnoyarsk Krai,2016-03-01,36387.5
Krasnoyarsk Krai,2016-04-01,38501.9
Krasnoyarsk Krai,2016-05-01,40963.699999999997
Krasnoyarsk Krai,2016-06-01,40200.1
Krasnoyarsk Krai,2016-07-01,36701.5
Krasnoyarsk Krai,2016-08-01,35567.699999999997
Krasnoyarsk Krai,2016-09-01,36675.9
Krasnoyarsk Krai,2016-10-01,36987.699999999997
Krasnoyarsk Krai,2016-11-01,37519.199999999997
Krasnoyarsk Krai,2016-12-01,47646.8
Krasnoyarsk Krai,2017-01-01,37056.345192149951
Krasnoyarsk Krai,2017-02-01,37079.895764404057
Krasnoyarsk Krai,2017-03-01,38755.116551890424
Krasnoyarsk Krai,2017-04-01,41471.922797965337
Krasnoyarsk Krai,2017-05-01,43786.349441557773
Krasnoyarsk Krai,2017-06-01,42070.132873529066
Krasnoyarsk Krai,2017-07-01,38872.237963609921
Krasnoyarsk Krai,2017-08-01,38092.063085868162
Krasnoyarsk Krai,2017-09-01,39727.903979121562
Krasnoyarsk Krai,2017-10-01,40133.80388577019
Krasnoyarsk Krai,2017-11-01,40632.600059779164
Krasnoyarsk Krai,2017-12-01,52241.585704411482
Krasnoyarsk Krai,2018-01-01,40617.172351611764
Krasnoyarsk Krai,2018-02-01,41565.60486218585
Krasnoyarsk Krai,2018-03-01,43029.4986626143
Krasnoyarsk Krai,2018-04-01,44854.222138849487
Krasnoyarsk Krai,2018-05-01,48056.813144395412
Krasnoyarsk Krai,2018-06-01,47408.891144117762
Krasnoyarsk Krai,2018-07-01,42929.036671459566
Krasnoyarsk Krai,2018-08-01,41218.896145802406
Krasnoyarsk Krai,2018-09-01,42987.685935993701
Krasnoyarsk Krai,2018-10-01,44286.851236079434
Krasnoyarsk Krai,2018-11-01,44692.249337964648
Krasnoyarsk Krai,2018-12-01,56392.780589161768
Krasnoyarsk Krai,2019-01-01,45093.5
Krasnoyarsk Krai,2019-02-01,45259.7
Krasnoyarsk Krai,2019-03-01,47098.5
Krasnoyarsk Krai,2019-04-01,50862.7
Krasnoyarsk Krai,2019-05-01,52794.7
Krasnoyarsk Krai,2019-06-01,51874.2
Krasnoyarsk Krai,2019-07-01,47480.6
Krasnoyarsk Krai,2019-08-01,45364.6
Krasnoyarsk Krai,2019-09-01,47599.1
Krasnoyarsk Krai,2019-10-01,48725.4
Krasnoyarsk Krai,2019-11-01,48445.2
Krasnoyarsk Krai,2019-12-01,62845.9
Krasnoyarsk Krai,2020-01-01,49334.1
Krasnoyarsk Krai,2020-02-01,48154.7
Krasnoyarsk Krai,2020-03-01,50930.7
Krasnoyarsk Krai,2020-04-01,54784.7
Krasnoyarsk Krai,2020-05-01,57838.8
Krasnoyarsk Krai,2020-06-01,56791.5
Krasnoyarsk Krai,2020-07-01,51880.7
Krasnoyarsk Krai,2020-08-01,50394.6
Krasnoyarsk Krai,2020-09-01,51882
Krasnoyarsk Krai,2020-10-01,52545.3
Krasnoyarsk Krai,2020-11-01,51765.4
Krasnoyarsk Krai,2020-12-01,69473.600000000006
Krasnoyarsk Krai,2021-01-01,53714.9
Krasnoyarsk Krai,2021-02-01,52596
Krasnoyarsk Krai,2021-03-01,56163.5
Krasnoyarsk Krai,2021-04-01,61576.4
Krasnoyarsk Krai,2021-05-01,60649.1
Krasnoyarsk Krai,2021-06-01,66780.899999999994
Krasnoyarsk Krai,2021-07-01,57147.9
Krasnoyarsk Krai,2021-08-01,54860.6
Krasnoyarsk Krai,2021-09-01,58071.9
Krasnoyarsk Krai,2021-10-01,59055.9
Krasnoyarsk Krai,2021-11-01,59890.6
Krasnoyarsk Krai,2021-12-01,79809.600000000006
Krasnoyarsk Krai,2022-01-01,62361.9
Krasnoyarsk Krai,2022-02-01,59812.4
Krasnoyarsk Krai,2022-03-01,77822.3
Krasnoyarsk Krai,2022-04-01,67793.2
Krasnoyarsk Krai,2022-05-01,70188.7
Krasnoyarsk Krai,2022-06-01,73641.100000000006
Krasnoyarsk Krai,2022-07-01,71463
Krasnoyarsk Krai,2022-08-01,64734.3
Krasnoyarsk Krai,2022-09-01,68334.899999999994
Krasnoyarsk Krai,2022-10-01,68748
Krasnoyarsk Krai,2022-11-01,69899.8
Krasnoyarsk Krai,2022-12-01,95611.1
Krasnoyarsk Krai,2023-01-01,70818.8
Krasnoyarsk Krai,2023-02-01,70137.600000000006
Krasnoyarsk Krai,2023-03-01,76885.3
Krasnoyarsk Krai,2023-04-01,79971.399999999994
Krasnoyarsk Krai,2023-05-01,80713.600000000006
Krasnoyarsk Krai,2023-06-01,82656.899999999994
Krasnoyarsk Krai,2023-07-01,81721.899999999994
Krasnoyarsk Krai,2023-08-01,75027.3
Krasnoyarsk Krai,2023-09-01,75559.899999999994
Krasnoyarsk Krai,2023-10-01,79209.8
Krasnoyarsk Krai,2023-11-01,79448.3
Krasnoyarsk Krai,2023-12-01,108011.1
Krasnoyarsk Krai,2024-01-01,82375.600000000006
Krasnoyarsk Krai,2024-02-01,83245
Krasnoyarsk Krai,2024-03-01,98284
Krasnoyarsk Krai,2024-04-01,90149.9
Krasnoyarsk Krai,2024-05-01,94080
Krasnoyarsk Krai,2024-06-01,96025.8
Krasnoyarsk Krai,2024-07-01,89558
Krasnoyarsk Krai,2024-08-01,85116.6
Krasnoyarsk Krai,2024-09-01,89160.7
Krasnoyarsk Krai,2024-10-01,91999.7
Krasnoyarsk Krai,2024-11-01,91207.2
Krasnoyarsk Krai,2024-12-01,NA
Irkutsk Oblast,2013-01-01,26328
Irkutsk Oblast,2013-02-01,25685.1
Irkutsk Oblast,2013-03-01,27290.5
Irkutsk Oblast,2013-04-01,28097.5
Irkutsk Oblast,2013-05-01,30357.3
Irkutsk Oblast,2013-06-01,29992
Irkutsk Oblast,2013-07-01,28162.3
Irkutsk Oblast,2013-08-01,28083.200000000001
Irkutsk Oblast,2013-09-01,28785.9
Irkutsk Oblast,2013-10-01,29561.8
Irkutsk Oblast,2013-11-01,30850.6
Irkutsk Oblast,2013-12-01,37639.599999999999
Irkutsk Oblast,2014-01-01,29617.7
Irkutsk Oblast,2014-02-01,28644.5
Irkutsk Oblast,2014-03-01,30815.3
Irkutsk Oblast,2014-04-01,31603.599999999999
Irkutsk Oblast,2014-05-01,31945.3
Irkutsk Oblast,2014-06-01,31811.4
Irkutsk Oblast,2014-07-01,30544.7
Irkutsk Oblast,2014-08-01,29758.1
Irkutsk Oblast,2014-09-01,29754.7
Irkutsk Oblast,2014-10-01,31032.7
Irkutsk Oblast,2014-11-01,32379
Irkutsk Oblast,2014-12-01,38981.1
Irkutsk Oblast,2015-01-01,30583.7
Irkutsk Oblast,2015-02-01,29854.9
Irkutsk Oblast,2015-03-01,31245.599999999999
Irkutsk Oblast,2015-04-01,33861.9
Irkutsk Oblast,2015-05-01,33171.699999999997
Irkutsk Oblast,2015-06-01,33635.599999999999
Irkutsk Oblast,2015-07-01,32113.7
Irkutsk Oblast,2015-08-01,30791.599999999999
Irkutsk Oblast,2015-09-01,31488.9
Irkutsk Oblast,2015-10-01,32561.3
Irkutsk Oblast,2015-11-01,32538.7
Irkutsk Oblast,2015-12-01,39653.300000000003
Irkutsk Oblast,2016-01-01,32684.1
Irkutsk Oblast,2016-02-01,31766.7
Irkutsk Oblast,2016-03-01,33294.199999999997
Irkutsk Oblast,2016-04-01,33134.199999999997
Irkutsk Oblast,2016-05-01,37463.300000000003
Irkutsk Oblast,2016-06-01,36590.6
Irkutsk Oblast,2016-07-01,33630.800000000003
Irkutsk Oblast,2016-08-01,33198
Irkutsk Oblast,2016-09-01,33828.9
Irkutsk Oblast,2016-10-01,34557.5
Irkutsk Oblast,2016-11-01,35698.300000000003
Irkutsk Oblast,2016-12-01,42940.4
Irkutsk Oblast,2017-01-01,34262.451697793651
Irkutsk Oblast,2017-02-01,33813.459921792826
Irkutsk Oblast,2017-03-01,36820.33227858536
Irkutsk Oblast,2017-04-01,36343.500200584174
Irkutsk Oblast,2017-05-01,40527.592362838921
Irkutsk Oblast,2017-06-01,39270.04777802746
Irkutsk Oblast,2017-07-01,36119.668241066051
Irkutsk Oblast,2017-08-01,35460.744202215494
Irkutsk Oblast,2017-09-01,36386.056836820084
Irkutsk Oblast,2017-10-01,37748.666341378645
Irkutsk Oblast,2017-11-01,37916.503519968857
Irkutsk Oblast,2017-12-01,45927.865895437099
Irkutsk Oblast,2018-01-01,37959.600428652702
Irkutsk Oblast,2018-02-01,38522.523237284542
Irkutsk Oblast,2018-03-01,41203.038739174553
Irkutsk Oblast,2018-04-01,40437.386370552711
Irkutsk Oblast,2018-05-01,44734.482967746808
Irkutsk Oblast,2018-06-01,43640.555414444163
Irkutsk Oblast,2018-07-01,40679.356452459622
Irkutsk Oblast,2018-08-01,39661.865580524747
Irkutsk Oblast,2018-09-01,40552.008314343453
Irkutsk Oblast,2018-10-01,42229.41077561101
Irkutsk Oblast,2018-11-01,42920.8368323986
Irkutsk Oblast,2018-12-01,50484.036913942407
Irkutsk Oblast,2019-01-01,41803.4
Irkutsk Oblast,2019-02-01,41501.9
Irkutsk Oblast,2019-03-01,45086
Irkutsk Oblast,2019-04-01,44435.8
Irkutsk Oblast,2019-05-01,49531.8
Irkutsk Oblast,2019-06-01,48346
Irkutsk Oblast,2019-07-01,44129.599999999999
Irkutsk Oblast,2019-08-01,43349.599999999999
Irkutsk Oblast,2019-09-01,44036.9
Irkutsk Oblast,2019-10-01,45856.1
Irkutsk Oblast,2019-11-01,45891.6
Irkutsk Oblast,2019-12-01,55846.7
Irkutsk Oblast,2020-01-01,45333.599999999999
Irkutsk Oblast,2020-02-01,44975
Irkutsk Oblast,2020-03-01,48670
Irkutsk Oblast,2020-04-01,48365.9
Irkutsk Oblast,2020-05-01,52155.8
Irkutsk Oblast,2020-06-01,52372.4
Irkutsk Oblast,2020-07-01,47657.5
Irkutsk Oblast,2020-08-01,47120
Irkutsk Oblast,2020-09-01,47593.2
Irkutsk Oblast,2020-10-01,48914.2
Irkutsk Oblast,2020-11-01,48480.4
Irkutsk Oblast,2020-12-01,63242.400000000001
Irkutsk Oblast,2021-01-01,49016.6
Irkutsk Oblast,2021-02-01,48326.6
Irkutsk Oblast,2021-03-01,51500.9
Irkutsk Oblast,2021-04-01,51887.6
Irkutsk Oblast,2021-05-01,55135.1
Irkutsk Oblast,2021-06-01,59445.8
Irkutsk Oblast,2021-07-01,51690.1
Irkutsk Oblast,2021-08-01,51101.3
Irkutsk Oblast,2021-09-01,52911.8
Irkutsk Oblast,2021-10-01,55318.1
Irkutsk Oblast,2021-11-01,56271.6
Irkutsk Oblast,2021-12-01,69210.8
Irkutsk Oblast,2022-01-01,55032.9
Irkutsk Oblast,2022-02-01,54315.9
Irkutsk Oblast,2022-03-01,65294.9
Irkutsk Oblast,2022-04-01,61912.1
Irkutsk Oblast,2022-05-01,62957.2
Irkutsk Oblast,2022-06-01,66687
Irkutsk Oblast,2022-07-01,62783.1
Irkutsk Oblast,2022-08-01,60267.5
Irkutsk Oblast,2022-09-01,61472.800000000003
Irkutsk Oblast,2022-10-01,64025
Irkutsk Oblast,2022-11-01,65936.7
Irkutsk Oblast,2022-12-01,81001.8
Irkutsk Oblast,2023-01-01,63777.3
Irkutsk Oblast,2023-02-01,64560
Irkutsk Oblast,2023-03-01,72362.2
Irkutsk Oblast,2023-04-01,68100.3
Irkutsk Oblast,2023-05-01,74581.399999999994
Irkutsk Oblast,2023-06-01,76435.5
Irkutsk Oblast,2023-07-01,71231
Irkutsk Oblast,2023-08-01,69587.100000000006
Irkutsk Oblast,2023-09-01,70710.100000000006
Irkutsk Oblast,2023-10-01,74037.399999999994
Irkutsk Oblast,2023-11-01,75872.399999999994
Irkutsk Oblast,2023-12-01,93514.7
Irkutsk Oblast,2024-01-01,75566.7
Irkutsk Oblast,2024-02-01,76892.399999999994
Irkutsk Oblast,2024-03-01,90342.8
Irkutsk Oblast,2024-04-01,80950.2
Irkutsk Oblast,2024-05-01,88511.3
Irkutsk Oblast,2024-06-01,89477.8
Irkutsk Oblast,2024-07-01,81448.399999999994
Irkutsk Oblast,2024-08-01,80141.3
Irkutsk Oblast,2024-09-01,81256.7
Irkutsk Oblast,2024-10-01,85610
Irkutsk Oblast,2024-11-01,85503.7
Irkutsk Oblast,2024-12-01,NA
Kemerovo Oblast,2013-01-01,23134.2
Kemerovo Oblast,2013-02-01,23230.2
Kemerovo Oblast,2013-03-01,24633.9
Kemerovo Oblast,2013-04-01,24683.5
Kemerovo Oblast,2013-05-01,25678.400000000001
Kemerovo Oblast,2013-06-01,26288.5
Kemerovo Oblast,2013-07-01,25010.6
Kemerovo Oblast,2013-08-01,24663.3
Kemerovo Oblast,2013-09-01,24796.2
Kemerovo Oblast,2013-10-01,25411.599999999999
Kemerovo Oblast,2013-11-01,25679.9
Kemerovo Oblast,2013-12-01,31018.1
Kemerovo Oblast,2014-01-01,25530.7
Kemerovo Oblast,2014-02-01,24604.2
Kemerovo Oblast,2014-03-01,25811.5
